date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:45:09	5757/5757	---M--	200	added ('OK')	image/png	etag:%22167d-577d3a57c9e3e%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/music-subttl02.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/music-subttl02.png	(from http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/layout_20181010.css)
00:45:35	155168/155168	---M--	200	added ('OK')	image/jpeg	etag:%2225e20-57551188cd5ac%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/bglow.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/bglow.jpg	(from http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/sp.css)
00:45:36	8581/8581	---M--	200	added ('OK')	image/gif	etag:%222185-577869d379129%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/images/bx_loader.gif	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/common/css/images/bx_loader.gif	(from http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/jquery.bxslider.css)
00:45:37	2806/2806	---M--	200	added ('OK')	image/png	etag:%22af6-577869d3b36c0%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/images/controls.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/common/css/images/controls.png	(from http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/jquery.bxslider.css)
00:45:44	1518395/1518395	---M--	200	added ('OK')	image/png	etag:%22172b3b-575511876fbef%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/low-bg-char-ushi.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/low-bg-char-ushi.png	(from http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/layout_20181010.css)
00:45:44	39925/39925	---M--	200	added ('OK')	image/png	etag:%229bf5-57551186c6119%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/logo.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/logo.png	(from http://goblinslayer.jp/news/)
00:45:45	5015/5015	---M--	200	added ('OK')	image/png	etag:%221397-57551187ba73e%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/low-n.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/low-n.png	(from http://goblinslayer.jp/news/)
00:45:46	2509/2509	---M--	200	added ('OK')	image/png	etag:%229cd-5755118927ee3%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-news.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-news.png	(from http://goblinslayer.jp/news/)
00:45:48	17550/17550	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:46%20GMT	http://goblinslayer.jp/news/480/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/480/index.html	(from http://goblinslayer.jp/news/)
00:45:49	16812/16812	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:48%20GMT	http://goblinslayer.jp/news/471/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/471/index.html	(from http://goblinslayer.jp/news/)
00:45:50	2451/2451	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:45:50%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fonair%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedcb03.json	(from http://goblinslayer.jp/onair/)
00:45:52	19509/19509	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:51%20GMT	http://goblinslayer.jp/news/405/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/405/index.html	(from http://goblinslayer.jp/news/)
00:45:52	2648/2648	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:45:52%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fonair%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed8b91	(from http://goblinslayer.jp/onair/)
00:45:54	20056/20056	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:53%20GMT	http://goblinslayer.jp/news/444/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/444/index.html	(from http://goblinslayer.jp/news/)
00:45:55	5451/5451	---M--	200	added ('OK')	image/png	etag:%22154b-57551187c0cce%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/low-o.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/low-o.png	(from http://goblinslayer.jp/onair/)
00:45:56	15753/15753	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:55%20GMT	http://goblinslayer.jp/news/415/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/415/index.html	(from http://goblinslayer.jp/news/)
00:45:57	1966/1966	---M--	200	added ('OK')	image/png	etag:%227ae-575511892e473%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-onair.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-onair.png	(from http://goblinslayer.jp/onair/)
00:45:58	14133/14133	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:57%20GMT	http://goblinslayer.jp/news/398/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/398/index.html	(from http://goblinslayer.jp/news/)
00:45:59	4403/4403	---M--	200	added ('OK')	image/png	etag:%221133-57551188f5e1b%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-housou.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-housou.png	(from http://goblinslayer.jp/onair/)
00:46:00	15381/15381	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:45:59%20GMT	http://goblinslayer.jp/news/381/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/381/index.html	(from http://goblinslayer.jp/news/)
00:46:01	3682/3682	---M--	200	added ('OK')	image/png	etag:%22e62-57551188ef4a3%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-haishin.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-haishin.png	(from http://goblinslayer.jp/onair/)
00:46:02	16156/16156	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:01%20GMT	http://goblinslayer.jp/news/374/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/374/index.html	(from http://goblinslayer.jp/news/)
00:46:03	6335/6335	---M--	200	added ('OK')	image/png	etag:%2218bf-577346f704cd0%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-overseas.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-overseas.png	(from http://goblinslayer.jp/onair/)
00:46:05	14934/14934	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:03%20GMT	http://goblinslayer.jp/news/273/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/273/index.html	(from http://goblinslayer.jp/news/)
00:46:08	13855/13855	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:05%20GMT	http://goblinslayer.jp/news/367/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/367/index.html	(from http://goblinslayer.jp/news/)
00:46:09	14500/14500	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:08%20GMT	http://goblinslayer.jp/news/363/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/363/index.html	(from http://goblinslayer.jp/news/)
00:46:10	2549/2549	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:46:09%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcaststaff%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedf858.json	(from http://goblinslayer.jp/caststaff/)
00:46:11	15757/15757	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:10%20GMT	http://goblinslayer.jp/news/325/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/325/index.html	(from http://goblinslayer.jp/news/)
00:46:12	2776/2776	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:46:11%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcaststaff%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed076f	(from http://goblinslayer.jp/caststaff/)
00:46:13	14181/14181	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:12%20GMT	http://goblinslayer.jp/news/355/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/355/index.html	(from http://goblinslayer.jp/news/)
00:46:14	4435/4435	---M--	200	added ('OK')	image/png	etag:%221153-57551187ae006%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/low-c.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/low-c.png	(from http://goblinslayer.jp/caststaff/)
00:46:15	14407/14407	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:14%20GMT	http://goblinslayer.jp/news/318/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/318/index.html	(from http://goblinslayer.jp/news/)
00:46:16	3896/3896	---M--	200	added ('OK')	image/png	etag:%22f38-5755118915603%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-caststaff.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-caststaff.png	(from http://goblinslayer.jp/caststaff/)
00:46:17	14667/14667	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:16%20GMT	http://goblinslayer.jp/news/291/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/291/index.html	(from http://goblinslayer.jp/news/)
00:46:17	159153/159153	---MC-	200	added ('OK')	application/rss+xml	etag:%22b9c31e28c8650aaa6f27660bc6d38f03%22	http://goblinslayer.jp/feed/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/feed/index.html	(from http://goblinslayer.jp/news/)
00:46:18	1897/1897	---M--	200	added ('OK')	image/png	etag:%22769-57551189086fb%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-staff.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-staff.png	(from http://goblinslayer.jp/caststaff/)
00:46:19	14097/14097	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:18%20GMT	http://goblinslayer.jp/news/279/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/279/index.html	(from http://goblinslayer.jp/news/)
00:46:20	1830/1830	---M--	200	added ('OK')	image/png	etag:%22726-57551188e8f13%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-cast.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-cast.png	(from http://goblinslayer.jp/caststaff/)
00:46:20	15064/15064	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:18%20GMT	http://goblinslayer.jp/news/267/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/267/index.html	(from http://goblinslayer.jp/news/)
00:46:22	15883/15883	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:20%20GMT	http://goblinslayer.jp/news/238/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/238/index.html	(from http://goblinslayer.jp/news/)
00:46:22	15903/15903	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:20%20GMT	http://goblinslayer.jp/news/250/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/250/index.html	(from http://goblinslayer.jp/news/)
00:46:22	447368/447368	---M--	200	added ('OK')	image/jpeg	etag:%226d388-57551188d6634%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/bgsp.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/bgsp.jpg	(from http://goblinslayer.jp/wp-content/themes/goblinslayer/common/css/sp.css)
00:46:24	14993/14993	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:22%20GMT	http://goblinslayer.jp/news/231/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/231/index.html	(from http://goblinslayer.jp/news/)
00:46:24	14742/14742	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:22%20GMT	http://goblinslayer.jp/news/221/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/221/index.html	(from http://goblinslayer.jp/news/)
00:46:25	14354/14354	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:23%20GMT	http://goblinslayer.jp/news/226/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/226/index.html	(from http://goblinslayer.jp/news/)
00:46:26	2469/2469	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:46:25%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fstory%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedd58d.json	(from http://goblinslayer.jp/story/)
00:46:26	14756/14756	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:25%20GMT	http://goblinslayer.jp/news/214/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/214/index.html	(from http://goblinslayer.jp/news/)
00:46:27	2672/2672	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:46:26%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fstory%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed60a4	(from http://goblinslayer.jp/story/)
00:46:27	14916/14916	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:25%20GMT	http://goblinslayer.jp/news/198/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/198/index.html	(from http://goblinslayer.jp/news/)
00:46:28	15368/15368	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:27%20GMT	http://goblinslayer.jp/news/182/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/182/index.html	(from http://goblinslayer.jp/news/)
00:46:28	15334/15334	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:27%20GMT	http://goblinslayer.jp/news/168/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/168/index.html	(from http://goblinslayer.jp/news/)
00:46:28	2058/2058	---M--	200	added ('OK')	image/png	etag:%2280a-575511893461b%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-story.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-story.png	(from http://goblinslayer.jp/story/)
00:46:29	4643/4643	---M--	200	added ('OK')	image/png	etag:%221223-57551187c6e76%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/low-s.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/low-s.png	(from http://goblinslayer.jp/story/)
00:46:30	16158/16158	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:29%20GMT	http://goblinslayer.jp/news/154/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/154/index.html	(from http://goblinslayer.jp/news/)
00:46:31	16147/16147	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:29%20GMT	http://goblinslayer.jp/news/125/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/125/index.html	(from http://goblinslayer.jp/news/)
00:46:31	15329/15329	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:29%20GMT	http://goblinslayer.jp/news/170/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/170/index.html	(from http://goblinslayer.jp/news/)
00:46:32	14282/14282	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:31%20GMT	http://goblinslayer.jp/news/116/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/116/index.html	(from http://goblinslayer.jp/news/)
00:46:32	14513/14513	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:31%20GMT	http://goblinslayer.jp/news/121/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/121/index.html	(from http://goblinslayer.jp/news/)
00:46:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:46:32%20GMT	http://goblinslayer.jp/story/episode12	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/story/episode12	(from http://goblinslayer.jp/story/)
00:46:34	14267/14267	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:33%20GMT	http://goblinslayer.jp/news/113/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/113/index.html	(from http://goblinslayer.jp/news/)
00:46:34	14268/14268	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:33%20GMT	http://goblinslayer.jp/news/111/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/111/index.html	(from http://goblinslayer.jp/news/)
00:46:36	14362/14362	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:35%20GMT	http://goblinslayer.jp/news/108/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/108/index.html	(from http://goblinslayer.jp/news/)
00:46:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:46:36%20GMT	http://goblinslayer.jp/story/episode11	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/story/episode11	(from http://goblinslayer.jp/story/)
00:46:37	35674/35674	---M--	200	added ('OK')	image/png	etag:%228b5a-575511890f073%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-story.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-story.png	(from http://goblinslayer.jp/story/)
00:46:37	14433/14433	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:36%20GMT	http://goblinslayer.jp/news/90/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/90/index.html	(from http://goblinslayer.jp/news/)
00:46:39	14317/14317	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:37%20GMT	http://goblinslayer.jp/news/88/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/88/index.html	(from http://goblinslayer.jp/news/)
00:46:40	14356/14356	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:39%20GMT	http://goblinslayer.jp/news/86/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/86/index.html	(from http://goblinslayer.jp/news/)
00:46:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:46:40%20GMT	http://goblinslayer.jp/story/episode_special	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/story/episode_special	(from http://goblinslayer.jp/story/)
00:46:42	14282/14282	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:46:40%20GMT	http://goblinslayer.jp/news/83/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news/83/index.html	(from http://goblinslayer.jp/news/)
